,utterance_id,gender,age,speaker_id,expression,manual_transcription,discrete_emotion_collection_phase,discrete_emotion_annotation_phase,valence_annotation_phase,arousal_annotation_phase,split,path,target
515,1103,m,adult,320,acted,DOBRO PRETPOSTAVLJAŠ,neutral,neutral,5.489541021,5.247320976,train,cres_v2.1/audio_files_16000/1103.wav,neutral
516,253,f,adult,60,acted,MILJENKO JE BIO GOVNO TAJ JE JEBA ŠTA JE STIGA I MENE JE TIJO SAMO MU NISAM DALA ETO TI NA PA ZNAJ A U NJEMAČKOJ TI JE IMA DRUGU ŽENSKU ZA STALNO,anger,anger,2.159542038,8.496306901,train,cres_v2.1/audio_files_16000/253.wav,anger
517,255,f,adult,60,acted,PA KAKO ĆU SE ISPOVIDIT AKO MI VI NE DATE DA GOVORIN PA ČOVIČE BOŽJI PA NEMOGU SE JA NA MOTE ISPOVIDAT,anger,anger,3.54808032,7.828024573,train,cres_v2.1/audio_files_16000/255.wav,anger
518,92,m,adult,26,real,MA KO O ČEMU PRIČAŠ TI,anger,anger,3.629994642,6.527143312,train,cres_v2.1/audio_files_16000/92.wav,anger
519,84,m,adult,26,real,DA MU U DRUGIM IGRAMA KOJE NISI GLEDA,anger,anger,3.312699834,7.18313251,train,cres_v2.1/audio_files_16000/84.wav,anger
520,1140,f,adult,339,acted,JOSIPE,fear,fear,2.451074127,7.305580423,train,cres_v2.1/audio_files_16000/1140.wav,fear
521,1039,f,adult,300,acted,TREBAM TE DA POSLIJE ŠKOLE ODEŠ U DUĆAN I DA SE TAMO MALO MOTAŠ I AKO SKUŽIŠ DA TA BLAGAJNICA RADI NEŠTO SUMNJIVO ODMA DOĐEŠ DOMA I TO MI SVE KAŽEŠ,neutral,neutral,4.110652881,5.045037346,train,cres_v2.1/audio_files_16000/1039.wav,neutral
522,279,f,adult,60,acted,VIDI ŠTA SI NAPRAVIO IDIOTE,anger,anger,1.958009344,7.80127641,train,cres_v2.1/audio_files_16000/279.wav,anger
523,1083,m,adult,312,real,KAŽE SE DA SLIKA VRIJEDI KAO TISUĆU RIJEČI U PRILOGU KOJI NAS ČEKA,neutral,neutral,5.896633725,3.290396702,train,cres_v2.1/audio_files_16000/1083.wav,neutral
524,461,f,adult,140,real,DA NEMOJ ZEZAT,happiness,happiness,6.479458057,6.503175363,train,cres_v2.1/audio_files_16000/461.wav,happiness
525,927,m,adult,262,acted,A KO T BRANI JEBGA ETO TI NA HAHA HAHA,happiness,happiness,6.53402029,5.311233126,train,cres_v2.1/audio_files_16000/927.wav,happiness
526,448,f,adult,138,real,OVAJ JE IMO NA HAUBI OD TRKAČEG AUTA ROGOVE NEMA SVE SE ZABILJEŽI HAHA UDH SVE OBILJEŽI,happiness,happiness,7.723713406,5.946056583,train,cres_v2.1/audio_files_16000/448.wav,happiness
527,943,f,adult,267,real,MI SMO NAUČILI SVI ß DA ŽIVIMO ZAJEDNO JA NE ZNAM ZAŠTO,sadness,sadness,4.234187392,5.323287444,train,cres_v2.1/audio_files_16000/943.wav,sadness
528,754,m,adult,247,acted,MALO JE FALILO,fear,anger,4.014751292,7.018255314,train,cres_v2.1/audio_files_16000/754.wav,anger
529,1081,m,adult,314,real,TEHNOLOGIJE O KOJIMA MI ČAK I DANAS MOŽEMO SANJATI RECIMO TEHNOLOGIJE OMEKŠAVANJA ILI TOPLJENJA KAMENA,neutral,neutral,5.230482889,3.630037535,train,cres_v2.1/audio_files_16000/1081.wav,neutral
530,751,m,adult,245,acted,JA NE IDEM U DJEČJU SOBU NEMA ŠANSE,fear,fear,1.67172411,8.278712496,train,cres_v2.1/audio_files_16000/751.wav,fear
531,1084,m,adult,312,real,ILI NA NEKI DRUGI NAČIN OSTALI ZABORAVLJENI ILI NEDOSTUPNI,neutral,neutral,5.567142515,3.83849233,train,cres_v2.1/audio_files_16000/1084.wav,neutral
532,446,f,adult,137,real,A DOĐI VAMO PIČKA TI MATERINA,happiness,anger,2.98063614,6.686370296,train,cres_v2.1/audio_files_16000/446.wav,anger
533,340,f,adult,94,real,JA BIH REKLA BEZ OBZIRA NA EMANCIPACIJU KOJA JE ŽENAMA DONELA JA KAŽEM POD NAVODNICIMA OVAJ RAVNOPRAVNOST SAMOPOUZDANJE ß SAMOSVJESNOST ß NEKAKO SE ß OPASNO PRIBLIŽILA TOJ GRANICI IZMEĐU MUŠKARCA I ŽENE,neutral,neutral,5.404306857,4.177074203,train,cres_v2.1/audio_files_16000/340.wav,neutral
534,1063,m,adult,305,acted,S NAMA ĆE BITI GRADONAČELNIK SINKOVIĆ I NJEGOVA SUPRUGA,neutral,neutral,5.89287323,3.42454526,train,cres_v2.1/audio_files_16000/1063.wav,neutral
535,261,f,adult,60,acted,BJEŽI OD MENE DALJE BAĆIT ĆU SE MAJKEMI NE PRILAZI,anger,anger,2.006290902,8.551664738,train,cres_v2.1/audio_files_16000/261.wav,anger
536,351,f,adult,97,acted,ZAŠTO NEBI TAKVE OLOVKE BILE KOJE BI SE SAME ŠILJILE KOJE BI SAME RISALE KOJE BI SAME ZADAĆE PISALE,neutral,happiness,7.809364758,6.050922484,train,cres_v2.1/audio_files_16000/351.wav,happiness
537,236,f,adult,55,real,A SUPER ZATO ŠTO SAM JA TO REKLA DA JE NE REKO NETKO DRUGI NEBIH NIŠ,anger,anger,3.430202439,6.700181525,train,cres_v2.1/audio_files_16000/236.wav,anger
538,296,m,adult,69,real,ALI PRAVA INDUSTRIJA JE OSTALA I OSIM TOGA POLJSKA JE NAŠLA MOGUĆNOSTI DA PRIVUČE DOBAR DIO ß ß STRANIH INVESTITORA KOJI SU INVESTIRALI UPRAVO UUU PROIZVODNE POGONE,neutral,neutral,5.392033443,3.757048812,train,cres_v2.1/audio_files_16000/296.wav,neutral
539,1105,m,adult,322,real,JA NE ZNAM ZA OSTALE OSIM VENERA PUTUJE SIGURNO,neutral,neutral,4.939042408,3.234013098,train,cres_v2.1/audio_files_16000/1105.wav,neutral
540,570,m,adult,175,real,UDH TEŠKO JE BITI BEZ BILO KOJEG RODITELJA BILO OCA BILO MAJKE UDH I ZATO MOJA PORUKA UDH SVIM LJUDIMA UŽIVAJTE U SVOJIM OČEVIMA U SVOJIM MAJKAMA UDH JER KAD IDH ODU OČEVI KAD ODU MAJKE NIKAD SE VIŠE VRATIT NEĆE A TO JE SAMO ONO ŠTO MOŽETE UŽIVATI JEDANPUT SMRC UDH MOJ OTAC JE OTIŠAO DOSTOJANSTVENO NENADANO I POLAKO,sadness,sadness,1.801309121,6.060577205,train,cres_v2.1/audio_files_16000/570.wav,sadness
541,925,m,adult,262,acted,A HAHA HAHA JA TO NIŠTA NE RAZUMIJEM,happiness,happiness,5.665206666,5.139979968,train,cres_v2.1/audio_files_16000/925.wav,happiness
542,1055,m,adult,304,real,POTRES TOLIKO MOĆAN DA BI MOGAO UNIŠTITI LOS ANDŽELES,neutral,neutral,4.07335256,4.380973706,train,cres_v2.1/audio_files_16000/1055.wav,neutral
543,497,f,child,146,acted,TASICA ME MOJA ČEKA VEĆ JE VIDIM IZ DALEKA DOVIĐENJA DOVIĐENJA,happiness,happiness,8.396335247,5.457749172,train,cres_v2.1/audio_files_16000/497.wav,happiness
544,375,m,adult,115,acted,AJDE,happiness,anger,4.305578288,5.26026195,train,cres_v2.1/audio_files_16000/375.wav,anger
545,913,f,adult,305,real,CMIZDR A NISMO ZAJEDNO TU ŽIVIMO EVO ŽIVIMO U BARAKI SMRC PRIJATELJI NAM OĆEJU POMOĆ SMRC PA DA PROBAMO JOŠ JEDNU SOBU,sadness,sadness,1.407920468,7.736525727,train,cres_v2.1/audio_files_16000/913.wav,sadness
546,321,m,adult,81,acted,TEŠKO JE DJECO DRAGA SIROMAŠAN BITI ALI JA SE ČVRSTO NADAM DA ĆEMO ZIMU OVU U NAŠEM TOPLOM DOMU U MIRU PREZIMITI,neutral,neutral,7.123663694,1.689826855,train,cres_v2.1/audio_files_16000/321.wav,neutral
547,18,m,adult,10,acted,REKO SAM TI DA OSTAVIŠ,anger,anger,3.62542281,7.174734706,train,cres_v2.1/audio_files_16000/18.wav,anger
548,700,f,adult,215,real,KRČKA POMORSKA ORGANIZACIJA DODIJELILA JE U ATENI KAPETANU KRISTI LAPTALU NAGRADU ČOVJEK OD MORA ZA 2008. GODINU,neutral,neutral,5.809856735,3.575752637,train,cres_v2.1/audio_files_16000/700.wav,neutral
549,1144,f,adult,342,acted,MA NE ZNAM,fear,fear,3.88103242,5.022725592,train,cres_v2.1/audio_files_16000/1144.wav,fear
550,485,f,adult,145,acted,OOO NE BOJTE SE DJEČICE HEHE IMATE SREĆICE,happiness,happiness,6.827547108,6.088194846,train,cres_v2.1/audio_files_16000/485.wav,happiness
551,496,f,child,146,acted,O DA VIDIŠ KAKO KRASNA MALA KUĆA A OKO NJE OGRADICA SVA O PRUĆA A NAD KROVOM TRI STARA BORA HLAD JOJ ČINE ODOZGORA,happiness,happiness,8.13536571,5.794930801,train,cres_v2.1/audio_files_16000/496.wav,happiness
552,35,m,adult,19,acted,NE MOGU JA KA GRADONAČELNIK SVE SAM,anger,anger,3.787619826,6.777533348,train,cres_v2.1/audio_files_16000/35.wav,anger
553,1059,m,adult,304,real,VELIKI POTRES NE MORA BITI TAKO STRAŠAN KAO ŠTO MISLITE,neutral,neutral,5.928282655,3.709302839,train,cres_v2.1/audio_files_16000/1059.wav,neutral
554,641,f,adult,195,acted,NE TRAŽIM DA SE ODREKNEŠ LJUBAVI PREMA KRŠĆANSKOM BOGU AKO JE TO RAZLOG,sadness,sadness,3.420804534,5.06136965,train,cres_v2.1/audio_files_16000/641.wav,sadness
555,383,m,adult,117,real,GLE MOLIM TE NJIH DVA E,happiness,neutral,5.903768871,4.991871976,train,cres_v2.1/audio_files_16000/383.wav,neutral
556,608,f,adult,186,real,TANJA NEMOJ SLUČAJNO DA VIDIM VIŠE SUZE NA TVOME LICU TO NE ŽELIM AJME MAMA VOLIM TE,sadness,sadness,1.988254952,7.776680922,train,cres_v2.1/audio_files_16000/608.wav,sadness
557,811,m,adult,269,acted,E MOJ SAMOTRESU IDH NAJRAĐE BI TE IZLJUBIO UDH IDH UDH ALI ZBOGOM ŽURIM PO BILJEGE,happiness,happiness,6.536049313,7.500031505,train,cres_v2.1/audio_files_16000/811.wav,happiness
558,870,m,adult,269,acted,A ZASTAJK TO TI NEKAKO IDE TI SAMO OD SEBE TO TRESIĆ PAVIČIĆ KO KO RECIMO ĆIRILO I METOD GLUPOSTI KO DA ĆIRILO NE MOŽE BEZ METODA JE LI TAKO,happiness,happiness,7.284873989,5.498711279,train,cres_v2.1/audio_files_16000/870.wav,happiness
559,119,m,child,30,acted,NEĆU BAŠ NEĆU,anger,anger,2.828293449,8.204451713,train,cres_v2.1/audio_files_16000/119.wav,anger
560,302,m,adult,74,real,MANJE ĆE BITI VEZE ZA KONKRETNU PROIZVODNJU U TOJ GODINI ALI UDH REFERENTNA PROIZVODNJA U IDUĆOJ GODINI KOJA JE NEOBIČNO VAŽNA DVIJE TISUĆE JEDANESTA KAO REFERENTNA GODINA JE NEOBIČNO VAŽNA UDH ZA UTVRĐIVANJA PRAVA NA POTPORU U ONOJ GODINI DVIJE TISUČE DVANAJSTOJ,neutral,neutral,5.704028354,4.976514376,train,cres_v2.1/audio_files_16000/302.wav,neutral
561,834,m,adult,279,acted,A ONDA DOĐE ČOKANČE HEHE HE,happiness,happiness,8.040564529,6.304222989,train,cres_v2.1/audio_files_16000/834.wav,happiness
562,508,m,adult,152,acted,IZH UDH IZH UDH IZH UDH DOBRO JE IZH UDH IZH UDH SRP I ČEKIĆ,fear,fear,2.185435103,8.003218016,train,cres_v2.1/audio_files_16000/508.wav,fear
563,546,f,adult,171,acted,U ŠUMI PUSOJ ZVIJER GA MOGLA NAPASTI NEKA I MOŽDA RANJEN TAMO POMOĆ UZALUD ČEKA,fear,fear,3.841265904,3.593790992,train,cres_v2.1/audio_files_16000/546.wav,fear
564,686,m,adult,209,real,OKO ČETIRISTO DJECE SU PO DOMOVIMA KATOLIČKIM,neutral,neutral,4.809749201,4.510197559,train,cres_v2.1/audio_files_16000/686.wav,neutral
565,933,m,adult,265,real,SAD JE SVAKOM VUKOVARČANINU TEŠKO KAD VIDI OVE ZGRADE,sadness,sadness,3.268276044,4.672293239,train,cres_v2.1/audio_files_16000/933.wav,sadness
566,398,m,child,123,acted,EVO EVO SAMO ČAS,happiness,happiness,5.89087973,7.911273075,train,cres_v2.1/audio_files_16000/398.wav,happiness
567,363,m,adult,105,acted,HOHOHOHO HO ŠTO JE PARIPOVIĆI MUDA LADITE HA,happiness,happiness,6.64725782,5.411769042,train,cres_v2.1/audio_files_16000/363.wav,happiness
568,211,f,adult,50,real,AL MI SE NEDA MI SE BORIT BAŠ NEMA ŠANSE,anger,anger,4.116207755,4.995884971,train,cres_v2.1/audio_files_16000/211.wav,anger
569,540,f,adult,171,acted,KOZLIĆI MOJI MILI ZAŠTO STE ME OSTAVILI ŠTO LI SE JE DOGODILO DOK ME OVDE NIJE BILO UDH DA VAS NIJE JAO JAO VUK OPAKI PROGUTAO,fear,sadness,1.820710751,7.27897079,train,cres_v2.1/audio_files_16000/540.wav,sadness
570,604,f,adult,186,real,OKRENUO JE NOVU STRANICU U SVOM ŽIVOTU,sadness,sadness,2.108622568,7.221981759,train,cres_v2.1/audio_files_16000/604.wav,sadness
571,760,m,adult,248,acted,MISLIO SAM DA VOLIŠ LIGNJE,fear,sadness,4.202915946,6.376892604,train,cres_v2.1/audio_files_16000/760.wav,sadness
572,415,f,adult,130,acted,E VRAG SI TI DITE MOJE VRAG NE MOREŠ BIT NEG CRNE KOSE HEHEHE,happiness,happiness,6.897764091,3.62063366,train,cres_v2.1/audio_files_16000/415.wav,happiness
573,376,m,adult,115,real,NEŠEŠ SE UDH PAMETNA CURA GLE KAK SE LIJEPO POČEŠAL,happiness,happiness,6.75334588,5.267458557,train,cres_v2.1/audio_files_16000/376.wav,happiness
574,267,f,adult,60,acted,JE LI TI TO MENI VIRIŠ KROZ PROZOR KAJ JESI TO REKO,anger,anger,2.704513596,7.882734178,train,cres_v2.1/audio_files_16000/267.wav,anger
575,705,f,adult,218,real,JESU LI U TOME USPJELE SAZNAT ĆEMO ZA NEKOLIKO DANA NA PROJEKCIJI FILMA U SKLOPU DEVETOG ZAGREB FILM FESTIVALA,neutral,neutral,6.706890421,3.203523656,train,cres_v2.1/audio_files_16000/705.wav,neutral
576,853,m,adult,286,acted,KAKVA POMPEJANSKA,happiness,happiness,5.622304072,5.95651016,train,cres_v2.1/audio_files_16000/853.wav,happiness
577,829,m,adult,270,acted,NE BIH ŽELIO DA SE PONOVI SUDBINA MOGA KOLEGE,happiness,fear,3.924188304,4.716841399,train,cres_v2.1/audio_files_16000/829.wav,fear
578,416,f,adult,130,acted,AJDE AJDE LIPI MOJ ŠIME ČUVAJ MI SE NISI VIŠE DITE,happiness,happiness,7.640559106,6.305243409,train,cres_v2.1/audio_files_16000/416.wav,happiness
579,335,f,adult,91,real,TO NIJE PRIHVATLJIVO RJEŠENJE OVAJ PRAVILNIK UDH ß KOLIKO SAM JA RAZUMIJELA NITI TO NE DOZVOLJAVA NEGO ß ODLUKA JE NA RAZINI ŽUPANIJE A NE U PREMA AUTONOMIJI SVAKE ŠKOLE,neutral,neutral,4.316039139,4.011073803,train,cres_v2.1/audio_files_16000/335.wav,neutral
580,396,m,adolescent,121,acted,OOO POČELI SMO SE I ŠMINKAT,happiness,happiness,5.694109201,6.536931298,train,cres_v2.1/audio_files_16000/396.wav,happiness
581,437,f,adult,137,real,JEEE BLENDALA JE,happiness,happiness,5.068116522,7.086784103,train,cres_v2.1/audio_files_16000/437.wav,happiness
582,234,f,adult,55,real,PA NISAM IŠLA RANIJE IŠLA SAM U ISTO VRIJEME NEGO SVE SAMA I POPODNE I UJUTRO TI ŠTO SI UDH UJUTRO ČISTIO ŠTALU ON NIJE UŠO,anger,anger,2.678157212,7.030537253,train,cres_v2.1/audio_files_16000/234.wav,anger
583,961,f,adult,281,real,UDH NE PLAČEM OPĆE ZBOG TOGA TO MI JE NAJMANJE PROBLEM UDH,sadness,sadness,2.589172657,6.021799875,train,cres_v2.1/audio_files_16000/961.wav,sadness
584,492,f,adult,145,acted,PA NEMA ŠANSE JA TO NEBIH HTJELA NI ČUT,happiness,happiness,4.807150287,4.789993786,train,cres_v2.1/audio_files_16000/492.wav,happiness
585,11,m,adult,7,acted,MA KO SE BOJI MAMICE PIČKA TI MATERINA SMRDLJIVA AJD DOLAZI AJDE,anger,anger,2.505329102,7.340411209,train,cres_v2.1/audio_files_16000/11.wav,anger
586,277,f,adult,60,acted,ĐAVA TE ODNIJA I KO ME NA TE NAMIRIO I URU I MINUT KAD SAN SE ZATE UDALA,anger,sadness,1.966489445,5.200949542,train,cres_v2.1/audio_files_16000/277.wav,sadness
587,89,m,adult,26,real,AL ZAMISLI KAKO JE MENI STARA MOJA IDH AJD ZAMISLI KAKO ME,anger,anger,3.700069628,7.267644149,train,cres_v2.1/audio_files_16000/89.wav,anger
588,627,f,adult,189,acted,A NAMA JE BILO PRIJE TAKO DIVNO TAKO SMO LIJEPO ŽIVJELI,sadness,sadness,3.196415461,3.998879539,train,cres_v2.1/audio_files_16000/627.wav,sadness
589,1094,m,adult,315,real,OVE RIBICE NABAVILI SU PRIJE OTPRILIKE GODINU DANA,neutral,neutral,6.219744544,4.28542727,train,cres_v2.1/audio_files_16000/1094.wav,neutral
590,408,f,adult,126,acted,BOK JA SAM LIDIJA ŽIVIM TU PA SAM VAS DOŠLA KRATKO UPOZNATI BOK,happiness,happiness,7.837278228,6.379143077,train,cres_v2.1/audio_files_16000/408.wav,happiness
591,23,m,adult,15,acted,OVO TI JE ZADNJI PUT DA SI ME OVAKO PREŠO,anger,anger,2.864413767,5.4497774,train,cres_v2.1/audio_files_16000/23.wav,anger
592,142,m,adult,31,acted,ČITAV ŽIVOT SLUŠAM BOLI ME ZUB BOLI ME ZUB,anger,anger,2.790606306,7.481215427,train,cres_v2.1/audio_files_16000/142.wav,anger
593,6,m,adult,4,real,JA SE NE PONAŠAN PREMA TEBI AGRESIVNO ,anger,anger,2.637174988,8.441174802,train,cres_v2.1/audio_files_16000/6.wav,anger
594,1045,f,adult,301,real,RAZLOG JE NEUSPJEH KOALICIJE HAESELESA I DECEA NA PARLAMENTARNIM IZBORIMA,neutral,neutral,4.986160144,2.587234155,train,cres_v2.1/audio_files_16000/1045.wav,neutral
595,614,f,adult,186,real,SAMO TE MOLIMO SVI DA BUDEŠ JAKA KAO I DO SADA UDH JER TI SI BORAC IDH ZNAŠ SE BORITII UDH I U SVAKOJ BORBI ZNAMO DA ĆEŠ POBIJEDITI,sadness,sadness,2.005304448,7.952939967,train,cres_v2.1/audio_files_16000/614.wav,sadness
596,879,m,adult,294,acted,DJECU OBITELJ NEMAM ZASTAJK BOGA SE SJETIM SAMO KAD SE BOJIM,sadness,sadness,2.486976097,6.577106066,train,cres_v2.1/audio_files_16000/879.wav,sadness
597,545,f,adult,171,acted,DJECO VEĆ SE I NOĆ SVE TAMNIJA HVATA A MI GLEDAMO ZAUDNO NAŠA VRATA UDH NO NADAJMO SE JOŠ UVIJEK MOŽE STIĆI,fear,sadness,3.360346403,3.093345222,train,cres_v2.1/audio_files_16000/545.wav,sadness
598,103,m,adult,28,real,OVO JE SAD BILO BEZOBRAZNO,anger,anger,3.06887215,8.190691074,train,cres_v2.1/audio_files_16000/103.wav,anger
599,122,m,adult,31,acted,A I ZVONIK MI SAZIDAJTE DA SE LIPO MOGU BACIT S NJEGA,anger,anger,2.300287563,6.942360671,train,cres_v2.1/audio_files_16000/122.wav,anger
600,1099,f,adult,317,real,ONDA JE POŽELJNO PONOVITI TRETMAN NAKON NEKOG PERIODA,neutral,neutral,5.801472757,3.074086907,train,cres_v2.1/audio_files_16000/1099.wav,neutral
601,274,f,adult,60,acted,MAKNI SE JA ĆU,anger,anger,2.53021186,7.245596494,train,cres_v2.1/audio_files_16000/274.wav,anger
602,715,m,adult,226,acted,BOG TE PITAJ KAKVA JE JOŠ NESREĆA U TEBE STRAH ME IVE I ZA TEBE ME STRAH MA ŠTA TI JE SVE OVO TREBALO,fear,fear,2.600894324,7.703223281,train,cres_v2.1/audio_files_16000/715.wav,fear
603,737,m,child,335,acted,STO POSTO TAJ KREŠTAVI GLAS KO NEKA VJEŠTICA,fear,fear,3.916895493,5.881259383,train,cres_v2.1/audio_files_16000/737.wav,fear
604,624,f,adult,187,acted,PA ŠTA BI TREBALA OD SVAKOG TRAŽIT PISMENU POTVRDU DA NIJE SRČANI BOLESNIK,sadness,sadness,2.536173397,6.866546963,train,cres_v2.1/audio_files_16000/624.wav,sadness
605,1111,m,adult,322,real,PUNO JE MANJE ONO JE ČETVRTINA,neutral,neutral,6.105656658,3.839447495,train,cres_v2.1/audio_files_16000/1111.wav,neutral
606,665,f,adult,202,acted,JOŠ NE MOGU K SEBI DOĆI,sadness,sadness,2.218315218,7.298158677,train,cres_v2.1/audio_files_16000/665.wav,sadness
607,319,m,adult,81,acted,SAD SE ISTOM SVI PO REDU ČUDIT STALI ČINI IM SE DA SE MATI SAMO ŠALI DOK PRED SVIMA POSKAKUJE KOZLIĆ MALI KAO DA IH I NE ČUJE DO SKORA ĆE SVE DOZNATI ČIM STIGNU DO KUĆE PRIČATI I RAZMIŠLJATI I MNOGO ŠTA BOLJE ZNATI,neutral,neutral,6.537170312,4.682659734,train,cres_v2.1/audio_files_16000/319.wav,neutral
608,190,f,adult,46,acted,JESI TI NORMALAN ČOVJEČE ŠTA SI MISLIO HM ŠTA SI MISLIO DA ĆU MU POPUŠIT,anger,anger,3.249436944,6.872604909,train,cres_v2.1/audio_files_16000/190.wav,anger
609,139,m,adult,31,acted,SRAM TE BILO VIDIO SAM TE,anger,sadness,1.819556116,8.204911353,train,cres_v2.1/audio_files_16000/139.wav,sadness
610,507,m,adult,151,acted,BIO JE KAO I OVAJ OVDJE IMAO JE ISTI ŠINJAL,fear,anger,4.234269887,5.792714173,train,cres_v2.1/audio_files_16000/507.wav,anger
611,1130,m,adult,327,real,MARKO JE NEŠTO NOVIJI U OVOM PLESU,neutral,neutral,5.882161784,3.622805347,train,cres_v2.1/audio_files_16000/1130.wav,neutral
612,878,m,adult,294,acted,NISAM VIDIO SPOKOJ ZASTAJK ZNAM DA BEZ OBZIRA KAKO JE BRZO NEŠTO STIGNEŠ POMISLIT ZASTAJK A NA ŠTO ĆU JA,sadness,sadness,2.539803166,6.100956421,train,cres_v2.1/audio_files_16000/878.wav,sadness
613,276,f,adult,60,acted,MRŠ U PIČKU MATERINU,anger,anger,2.445835568,7.962703459,train,cres_v2.1/audio_files_16000/276.wav,anger
614,366,m,adult,108,acted,VEČERAS ĆE BIT LUDILO KAD POČNU ROKETE KONFETE BALUNI RAZUMIŠ LI ME TO JE LUDILO,happiness,happiness,6.998075231,6.083633617,train,cres_v2.1/audio_files_16000/366.wav,happiness
615,653,f,adult,198,real,I ON JUČER SA SVOJIM IZJAVAMA I NEKIM ISTO KO LUPINO POVRIJEDIO ME NA LUPINA ISTO CMIZDR,sadness,sadness,2.276625292,7.511713449,train,cres_v2.1/audio_files_16000/653.wav,sadness
616,794,m,adult,262,acted,A SAD DER UDRI NEBO TI BOŽJE,happiness,anger,3.161594834,8.796888728,train,cres_v2.1/audio_files_16000/794.wav,anger
617,15,m,adult,9,acted,ŠTA JE ROKO ŠTA OPET OĆEŠ NA IZDAJU DA ME NAGOVARAŠ,anger,anger,4.407280748,5.536078411,train,cres_v2.1/audio_files_16000/15.wav,anger
618,1139,m,adult,338,acted,KAKVI DUHOVI ZLATKO,fear,neutral,3.51189384,5.246475211,train,cres_v2.1/audio_files_16000/1139.wav,neutral
619,648,f,adult,198,real,KAK SE OSJEĆAM UNUTRA CMIZDR,sadness,sadness,1.813942,6.582889226,train,cres_v2.1/audio_files_16000/648.wav,sadness
620,304,m,adult,76,real,VE VE VE TOČKA ENTER JUROPE TOČKA HA ER JE INTERNETSKI SERVIS KOJI JE POKRENUO I OVAJ DOKUMENTACIJSKI CENTAR PRI INSTITUTU ZA MEĐUNARODNE ODNOSE UDH KRAJEM DVIJE TISUČE ČETVRTE GODINE UDH RADI DAVANJA LAKŠEG PRISTUPA ß INFORMACIJA O INFORMACIJAMA VEZANIM ZA EUROPSKU UNIJU I LAKŠEG PRISTUPA DOKUMENTIMA EUROPSKE UNIJE,neutral,neutral,6.112579494,4.221381592,train,cres_v2.1/audio_files_16000/304.wav,neutral
621,537,f,adult,170,real,IZVADI GA,fear,fear,3.249316651,7.281534906,train,cres_v2.1/audio_files_16000/537.wav,fear
622,1043,f,adult,301,real,PREDSJEDNIK STJEPAN MESIĆ ZAPOČET ĆE DVODNEVNE KONZULTACIJE SA STRANKAMA O SASTAVLJANJU NOVE VLADE,neutral,neutral,5.799854426,4.154078445,train,cres_v2.1/audio_files_16000/1043.wav,neutral
623,289,m,adult,63,real,JEDNO SEDAM DANA VAM JE NEKIH TRISTO DO ČETRISTO KUNA TRISTOČETRDESET TRISTOPEDESET KUNA,neutral,neutral,5.750681844,4.119397813,train,cres_v2.1/audio_files_16000/289.wav,neutral
624,617,f,adult,186,real,TVOJ ANTE IDH KAKO TI KAŽEŠ SKROZ TE ZABORAVIO VIŠE NE MISLI NA TEBE SMRC,sadness,sadness,2.416656737,6.802771754,train,cres_v2.1/audio_files_16000/617.wav,sadness
625,102,m,adult,28,real,NE JA SE NE LJUTIM STALNO KUŽIŠ,anger,anger,2.979195169,7.148803465,train,cres_v2.1/audio_files_16000/102.wav,anger
626,888,m,adult,195,acted,CMIZDR GDJE ZASTAJK MA JA ZASTAJK RADOST,sadness,sadness,2.485983359,6.139518192,train,cres_v2.1/audio_files_16000/888.wav,sadness
627,731,f,adult,237,acted,ŠTO JE TO,fear,fear,4.297354076,5.189808638,train,cres_v2.1/audio_files_16000/731.wav,fear
628,1129,f,adult,326,real,PRVI JE PUTA U POVIJESTI OSJEČKOG PLESA OSTVAREN JEDAN TAKO VISOKI REZULTAT NA DRŽAVNOJ RAZINI,neutral,neutral,6.438839745,3.328547672,train,cres_v2.1/audio_files_16000/1129.wav,neutral
629,782,m,adult,254,acted,IDEM EVO ME EVO ME OOO GOSPA BARO OPET VI,happiness,happiness,6.912459018,6.115621665,train,cres_v2.1/audio_files_16000/782.wav,happiness
630,431,f,adult,135,real,JE JE TO JE TO JE MOJ AVIONČIĆ,happiness,happiness,6.404356781,5.489079303,train,cres_v2.1/audio_files_16000/431.wav,happiness
631,613,f,adult,186,real,TOBOM IAKO JE NAJSRETNIJE DIJETE ŠTA TE IMA ZA TETKU CMIZDR,sadness,sadness,4.303656739,8.093361446,train,cres_v2.1/audio_files_16000/613.wav,sadness
632,559,f,child,172,acted,OPROSTITE GOSPODARICE DRVA SU VLAŽNA,fear,fear,4.065175333,4.830185537,train,cres_v2.1/audio_files_16000/559.wav,fear
633,776,m,adult,248,acted,OVO JE SLIJEPA ULICA,fear,fear,2.712063937,7.991544617,train,cres_v2.1/audio_files_16000/776.wav,fear
634,77,m,adult,24,real,JA TE MOLIM DA SE NE RAZGOVARAŠ TAKO SA MNOM JEL TI JASNO,anger,anger,2.566504421,7.589151097,train,cres_v2.1/audio_files_16000/77.wav,anger
635,390,m,adult,117,real,EVA I JOŽA IZVANRETNI DOLAZAK,happiness,neutral,5.20134941,5.131430961,train,cres_v2.1/audio_files_16000/390.wav,neutral
636,1028,f,adult,295,real,DOŽIVLJAJA NA SNIJEGU JE BILO NA NA TISUĆE,happiness,happiness,8.609996259,6.17003111,train,cres_v2.1/audio_files_16000/1028.wav,happiness
